Date,GPU Clock [MHz],Memory Clock [MHz],GPU Temperature [�C],Memory Used [MB],GPU Load [%],Memory Controller Load [%],Video Engine Load [%],Bus Interface Load [%],Board Power Draw [W],GPU Chip Power Draw [W],PerfCap Reason [],GPU Voltage [V],CPU Temperature [�C],System Memory Used [MB],
2020-06-07 21:20:34 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,          2   ,                        1   ,                   0   ,                    1   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               85.0   ,                 12775   ,
2020-06-07 21:20:35 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    2   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               93.0   ,                 12736   ,
2020-06-07 21:20:36 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,          1   ,                        1   ,                   0   ,                    0   ,               25.4   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 12768   ,
2020-06-07 21:20:37 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               25.6   ,                   6.4   ,              16   ,        0.7620   ,               95.0   ,                 12845   ,
2020-06-07 21:20:38 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    3   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               93.0   ,                 12840   ,
2020-06-07 21:20:39 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               25.4   ,                   6.4   ,              16   ,        0.7620   ,               94.0   ,                 12865   ,
2020-06-07 21:20:40 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    2   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               91.0   ,                 12842   ,
2020-06-07 21:20:41 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               25.5   ,                   8.6   ,              16   ,        0.7620   ,               85.0   ,                 12881   ,
2020-06-07 21:20:42 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    2   ,               25.4   ,                   6.4   ,              16   ,        0.7620   ,               94.0   ,                 12837   ,
2020-06-07 21:20:43 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               31.7   ,                  10.0   ,              16   ,        0.7620   ,               80.0   ,                 12874   ,
2020-06-07 21:20:44 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    2   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               85.0   ,                 12845   ,
2020-06-07 21:20:45 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,          3   ,                        1   ,                   0   ,                    1   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               86.0   ,                 12873   ,
2020-06-07 21:20:46 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               84.0   ,                 12870   ,
2020-06-07 21:20:47 ,        1404.5   ,           1901.2   ,               55.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               25.4   ,                   6.4   ,              16   ,        0.7620   ,               86.0   ,                 12846   ,
2020-06-07 21:20:48 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,          0   ,                        1   ,                   0   ,                    0   ,               35.0   ,                  12.9   ,              16   ,        0.7620   ,               78.0   ,                 12742   ,
2020-06-07 21:20:49 ,        1404.5   ,           1901.2   ,               56.0   ,           5669   ,         12   ,                        7   ,                   0   ,                    2   ,               25.3   ,                   6.4   ,              16   ,        0.7620   ,               82.0   ,                 12724   ,
2020-06-07 21:20:50 ,        1404.5   ,           1901.2   ,               55.0   ,           5682   ,          0   ,                        1   ,                   0   ,                    0   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               68.0   ,                 12693   ,
2020-06-07 21:20:51 ,        1404.5   ,           2003.4   ,               55.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               25.9   ,                   6.4   ,              16   ,        0.7620   ,               68.0   ,                 11297   ,
2020-06-07 21:20:52 ,         936.5   ,           2003.4   ,               55.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               23.4   ,                   4.0   ,              16   ,        0.6250   ,               90.0   ,                 11297   ,
2020-06-07 21:20:53 ,         936.5   ,           2003.4   ,               55.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               23.5   ,                   4.0   ,              16   ,        0.6250   ,               91.0   ,                 11293   ,
2020-06-07 21:20:54 ,         936.5   ,           2003.4   ,               55.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               23.4   ,                   4.0   ,              16   ,        0.6250   ,               61.0   ,                 11292   ,
2020-06-07 21:20:55 ,         885.5   ,           1901.2   ,               55.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               22.8   ,                   4.0   ,              16   ,        0.6250   ,               66.0   ,                 11299   ,
2020-06-07 21:20:56 ,         885.5   ,           1901.2   ,               54.0   ,            686   ,          0   ,                        1   ,                   0   ,                    0   ,               22.8   ,                   4.0   ,              16   ,        0.6250   ,               68.0   ,                 11275   ,
2020-06-07 21:20:57 ,         885.5   ,           1901.2   ,               54.0   ,            686   ,          1   ,                        1   ,                   0   ,                    0   ,               23.0   ,                   4.0   ,              16   ,        0.6250   ,               65.0   ,                 11271   ,
2020-06-07 21:20:58 ,         784.5   ,           1499.8   ,               54.0   ,            674   ,          5   ,                        2   ,                   0   ,                    0   ,               18.6   ,                   3.7   ,              16   ,        0.6250   ,               72.0   ,                 11276   ,
2020-06-07 21:20:59 ,         784.5   ,           1499.8   ,               54.0   ,            674   ,          4   ,                        2   ,                   0   ,                    0   ,               18.5   ,                   3.7   ,              16   ,        0.6250   ,               66.0   ,                 11275   ,
2020-06-07 21:21:00 ,         784.5   ,            405.0   ,               54.0   ,            699   ,         16   ,                       11   ,                   0   ,                    0   ,               10.3   ,                   3.2   ,              16   ,        0.6250   ,               74.0   ,                 11321   ,
2020-06-07 21:21:01 ,         784.5   ,            405.0   ,               53.0   ,            700   ,          0   ,                        4   ,                   0   ,                    0   ,                8.2   ,                   2.9   ,              16   ,        0.6250   ,               64.0   ,                 11343   ,
2020-06-07 21:21:02 ,         784.5   ,            405.0   ,               53.0   ,            699   ,          0   ,                        4   ,                   0   ,                    0   ,                7.9   ,                   2.6   ,              16   ,        0.6250   ,               65.0   ,                 11352   ,
2020-06-07 21:21:03 ,        1404.5   ,           2003.4   ,               53.0   ,            687   ,          2   ,                        2   ,                   0   ,                    1   ,               25.3   ,                   6.7   ,              16   ,        0.7620   ,               76.0   ,                 11364   ,
2020-06-07 21:21:04 ,        1404.5   ,           2003.4   ,               54.0   ,            687   ,          5   ,                        2   ,                   0   ,                    0   ,               25.5   ,                   6.4   ,              16   ,        0.7620   ,               68.0   ,                 11397   ,
