Date,GPU Clock [MHz],Memory Clock [MHz],GPU Temperature [�C],Memory Used [MB],GPU Load [%],Memory Controller Load [%],Video Engine Load [%],Bus Interface Load [%],Board Power Draw [W],GPU Chip Power Draw [W],PerfCap Reason [],GPU Voltage [V],CPU Temperature [�C],System Memory Used [MB],
2020-06-07 19:49:11 ,        1620.0   ,           1901.2   ,               59.0   ,           5596   ,         58   ,                       39   ,                   0   ,                   14   ,               28.2   ,                   9.0   ,              16   ,        0.8750   ,               85.0   ,                 11189   ,
2020-06-07 19:49:12 ,        1746.5   ,           1901.2   ,               59.0   ,           5596   ,          0   ,                        1   ,                   0   ,                    0   ,               30.0   ,                  10.7   ,              16   ,        0.9500   ,               95.0   ,                 11224   ,
2020-06-07 19:49:13 ,        1733.5   ,           1901.2   ,               59.0   ,           5596   ,         53   ,                       36   ,                   0   ,                   12   ,               29.8   ,                  10.6   ,              16   ,        0.9430   ,               86.0   ,                 11190   ,
2020-06-07 19:49:14 ,        1632.5   ,           1901.2   ,               58.0   ,           5596   ,          0   ,                        1   ,                   0   ,                    0   ,               56.6   ,                  25.5   ,              16   ,        0.8750   ,               77.0   ,                 11240   ,
2020-06-07 19:49:15 ,        1771.5   ,           1901.2   ,               59.0   ,           5596   ,          0   ,                        1   ,                   0   ,                    0   ,               30.7   ,                  11.5   ,              16   ,        0.9750   ,               79.0   ,                 11205   ,
2020-06-07 19:49:16 ,        1632.5   ,           1901.2   ,               58.0   ,           5596   ,         12   ,                        8   ,                   0   ,                    2   ,               28.1   ,                   8.9   ,              16   ,        0.8750   ,               87.0   ,                 11194   ,
2020-06-07 19:49:17 ,        1721.0   ,           1901.2   ,               59.0   ,           5596   ,         63   ,                       42   ,                   0   ,                   15   ,               29.6   ,                  10.3   ,              16   ,        0.9310   ,               88.0   ,                 11196   ,
2020-06-07 19:49:18 ,        1632.5   ,           1901.2   ,               59.0   ,           5596   ,         64   ,                       43   ,                   0   ,                   15   ,               28.7   ,                   9.1   ,              16   ,        0.8750   ,               82.0   ,                 11200   ,
2020-06-07 19:49:19 ,        1632.5   ,           1901.2   ,               59.0   ,           5596   ,         39   ,                       30   ,                   0   ,                   10   ,               77.1   ,                  39.1   ,               1   ,        0.8750   ,               84.0   ,                 11247   ,
2020-06-07 19:49:20 ,        1797.0   ,           1901.2   ,               58.0   ,           5596   ,          1   ,                        1   ,                   0   ,                    1   ,               31.2   ,                  12.0   ,              16   ,        0.9930   ,               86.0   ,                 11248   ,
2020-06-07 19:49:21 ,        1607.0   ,           1901.2   ,               58.0   ,           5596   ,          1   ,                        1   ,                   0   ,                    1   ,               27.5   ,                   8.6   ,              16   ,        0.8620   ,               92.0   ,                 11212   ,
2020-06-07 19:49:22 ,        1582.0   ,           1901.2   ,               59.0   ,           5616   ,         37   ,                       22   ,                   0   ,                    8   ,               27.4   ,                   8.3   ,              16   ,        0.8500   ,               91.0   ,                 11224   ,
2020-06-07 19:49:23 ,        1657.5   ,           1901.2   ,               60.0   ,           5620   ,         62   ,                       38   ,                   0   ,                   13   ,               44.8   ,                  15.3   ,              16   ,        0.8620   ,               85.0   ,                 11270   ,
2020-06-07 19:49:24 ,        1860.0   ,           1901.2   ,               59.0   ,           5621   ,          3   ,                        2   ,                   0   ,                    0   ,               35.7   ,                  14.9   ,               4   ,        1.0620   ,               89.0   ,                 11265   ,
2020-06-07 19:49:25 ,        1809.5   ,           1901.2   ,               59.0   ,           5622   ,          0   ,                        1   ,                   0   ,                    0   ,               31.5   ,                  12.2   ,              16   ,        1.0000   ,               86.0   ,                 11218   ,
2020-06-07 19:49:26 ,        1632.5   ,           1901.2   ,               59.0   ,           5622   ,         13   ,                        8   ,                   0   ,                    2   ,               27.9   ,                   8.8   ,              16   ,        0.8750   ,               87.0   ,                 11229   ,
2020-06-07 19:49:27 ,        1746.5   ,           1901.2   ,               59.0   ,           5622   ,         30   ,                       23   ,                   0   ,                    8   ,               87.9   ,                  48.0   ,               1   ,        0.8750   ,               82.0   ,                 11280   ,
2020-06-07 19:49:28 ,        1620.0   ,           1901.2   ,               58.0   ,           5622   ,          2   ,                        1   ,                   0   ,                    1   ,               27.8   ,                   8.8   ,              16   ,        0.8750   ,               94.0   ,                 11264   ,
2020-06-07 19:49:29 ,        1860.0   ,           1901.2   ,               59.0   ,           5622   ,         45   ,                       33   ,                   0   ,                   10   ,               33.7   ,                  14.1   ,               4   ,        1.0620   ,               76.0   ,                 11233   ,
2020-06-07 19:49:30 ,        1797.0   ,           1901.2   ,               59.0   ,           5615   ,         67   ,                       47   ,                   0   ,                   15   ,               31.3   ,                  12.0   ,              16   ,        0.9930   ,               88.0   ,                 11224   ,
2020-06-07 19:49:31 ,        1569.0   ,           1901.2   ,               59.0   ,           5613   ,         22   ,                       16   ,                   0   ,                    6   ,               27.4   ,                   8.3   ,              16   ,        0.8430   ,               95.0   ,                 11213   ,
2020-06-07 19:49:32 ,        1594.5   ,           1901.2   ,               58.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               27.3   ,                   8.3   ,              16   ,        0.8500   ,               92.0   ,                 11277   ,
2020-06-07 19:49:33 ,        1607.0   ,           1901.2   ,               58.0   ,           5613   ,         12   ,                        8   ,                   0   ,                    2   ,               27.6   ,                   8.5   ,              16   ,        0.8620   ,               94.0   ,                 11233   ,
2020-06-07 19:49:34 ,        1607.0   ,           1901.2   ,               59.0   ,           5613   ,         43   ,                       31   ,                   0   ,                   11   ,               27.7   ,                   8.7   ,              16   ,        0.8620   ,               86.0   ,                 11228   ,
2020-06-07 19:49:35 ,        1746.5   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               43.3   ,                  17.7   ,              16   ,        0.9500   ,               81.0   ,                 11273   ,
2020-06-07 19:49:36 ,        1746.5   ,           1901.2   ,               59.0   ,           5613   ,          1   ,                        1   ,                   0   ,                    0   ,               30.0   ,                  10.7   ,              16   ,        0.9500   ,               81.0   ,                 11237   ,
2020-06-07 19:49:37 ,        1620.0   ,           1901.2   ,               59.0   ,           5613   ,         51   ,                       33   ,                   0   ,                   11   ,               28.0   ,                   8.9   ,              16   ,        0.8750   ,               91.0   ,                 11236   ,
2020-06-07 19:49:38 ,        1721.0   ,           1901.2   ,               60.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               87.6   ,                  46.7   ,               1   ,        0.8430   ,               82.0   ,                 11308   ,
2020-06-07 19:49:39 ,        1708.5   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.1   ,              16   ,        0.9250   ,               81.0   ,                 11291   ,
2020-06-07 19:49:40 ,        1632.5   ,           1901.2   ,               58.0   ,           5613   ,          2   ,                        1   ,                   0   ,                    0   ,               27.9   ,                   8.8   ,              16   ,        0.8750   ,               94.0   ,                 11259   ,
2020-06-07 19:49:41 ,        1607.0   ,           1901.2   ,               59.0   ,           5613   ,         54   ,                       36   ,                   0   ,                   13   ,               27.9   ,                   8.6   ,              16   ,        0.8620   ,               95.0   ,                 11265   ,
2020-06-07 19:49:42 ,        1759.0   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               34.3   ,                  11.8   ,              16   ,        0.9620   ,               81.0   ,                 11310   ,
2020-06-07 19:49:43 ,        1797.0   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               31.3   ,                  12.0   ,              16   ,        0.9930   ,               90.0   ,                 11297   ,
2020-06-07 19:49:44 ,        1695.5   ,           1901.2   ,               59.0   ,           5613   ,         42   ,                       28   ,                   0   ,                    9   ,               29.0   ,                   9.8   ,              16   ,        0.9120   ,               86.0   ,                 11264   ,
2020-06-07 19:49:45 ,        1771.5   ,           1901.2   ,               59.0   ,           5613   ,         63   ,                       44   ,                   0   ,                   15   ,               30.8   ,                  11.5   ,              16   ,        0.9750   ,               88.0   ,                 11273   ,
2020-06-07 19:49:46 ,        1771.5   ,           1901.2   ,               59.0   ,           5613   ,         63   ,                       44   ,                   0   ,                   15   ,               30.6   ,                  11.5   ,              16   ,        0.9750   ,               90.0   ,                 11270   ,
2020-06-07 19:49:47 ,        1746.5   ,           1901.2   ,               59.0   ,           5613   ,         63   ,                       43   ,                   0   ,                   15   ,               30.1   ,                  10.9   ,              16   ,        0.9500   ,               77.0   ,                 11271   ,
2020-06-07 19:49:48 ,        1632.5   ,           1901.2   ,               59.0   ,           5613   ,         21   ,                       16   ,                   0   ,                    6   ,               57.8   ,                  29.3   ,               1   ,        0.8750   ,               81.0   ,                 11304   ,
2020-06-07 19:49:49 ,        1594.5   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               27.2   ,                   8.3   ,              16   ,        0.8500   ,               89.0   ,                 11307   ,
2020-06-07 19:49:50 ,        1708.5   ,           1901.2   ,               59.0   ,           5613   ,          0   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.1   ,              16   ,        0.9250   ,               89.0   ,                 11259   ,
2020-06-07 19:49:51 ,        1607.0   ,           1901.2   ,               59.0   ,           5613   ,         14   ,                        9   ,                   0   ,                    3   ,               27.8   ,                   8.5   ,              16   ,        0.8620   ,               88.0   ,                 11256   ,
2020-06-07 19:49:52 ,        1594.5   ,           1901.2   ,               60.0   ,           5613   ,         57   ,                       36   ,                   0   ,                   13   ,               28.3   ,                   9.0   ,              16   ,        0.8500   ,               87.0   ,                 11265   ,
2020-06-07 19:49:53 ,        1632.5   ,           1901.2   ,               60.0   ,           5613   ,         49   ,                       35   ,                   0   ,                   12   ,               33.1   ,                  12.1   ,              16   ,        0.8750   ,               79.0   ,                 11305   ,
2020-06-07 19:49:54 ,        1607.0   ,           1901.2   ,               59.0   ,           5613   ,         32   ,                       24   ,                   0   ,                    8   ,               73.1   ,                  36.4   ,              16   ,        0.8620   ,               86.0   ,                 11311   ,
2020-06-07 19:49:55 ,        1632.5   ,           1901.2   ,               60.0   ,           5613   ,         53   ,                       36   ,                   0   ,                   12   ,               36.1   ,                  14.0   ,              16   ,        0.8750   ,               81.0   ,                 11262   ,
2020-06-07 19:49:56 ,        1695.5   ,           1901.2   ,               59.0   ,           5618   ,         51   ,                       37   ,                   0   ,                   11   ,               71.9   ,                  38.4   ,              16   ,        0.9120   ,               88.0   ,                 11311   ,
2020-06-07 19:49:57 ,        1860.0   ,           1901.2   ,               60.0   ,           5622   ,          4   ,                        2   ,                   0   ,                    0   ,               50.6   ,                  22.4   ,               4   ,        1.0620   ,               89.0   ,                 11317   ,
2020-06-07 19:49:58 ,        1620.0   ,           1901.2   ,               59.0   ,           5622   ,          1   ,                        1   ,                   0   ,                    0   ,               28.2   ,                   8.8   ,              16   ,        0.8750   ,               87.0   ,                 11309   ,
2020-06-07 19:49:59 ,        1632.5   ,           1901.2   ,               59.0   ,           5622   ,          0   ,                        1   ,                   0   ,                    0   ,               28.1   ,                   8.8   ,              16   ,        0.8750   ,               88.0   ,                 11300   ,
2020-06-07 19:50:00 ,        1594.5   ,           1901.2   ,               59.0   ,           5621   ,          2   ,                        1   ,                   0   ,                    1   ,               27.4   ,                   8.3   ,              16   ,        0.8500   ,               81.0   ,                 11269   ,
2020-06-07 19:50:01 ,        1607.0   ,           1901.2   ,               59.0   ,           5605   ,          8   ,                        5   ,                   0   ,                    2   ,               27.6   ,                   8.6   ,              16   ,        0.8620   ,               90.0   ,                 11283   ,
2020-06-07 19:50:02 ,        1632.5   ,           1901.2   ,               59.0   ,           5604   ,         63   ,                        1   ,                   0   ,                    1   ,               28.0   ,                   9.0   ,              16   ,        0.8750   ,               90.0   ,                 11281   ,
2020-06-07 19:50:03 ,        1759.0   ,           1901.2   ,               59.0   ,           5603   ,         56   ,                       39   ,                   0   ,                   14   ,               30.2   ,                  11.0   ,              16   ,        0.9620   ,               88.0   ,                 11291   ,
2020-06-07 19:50:04 ,        1632.5   ,           1901.2   ,               59.0   ,           5595   ,         11   ,                        8   ,                   0   ,                    2   ,               27.9   ,                   8.9   ,              16   ,        0.8750   ,               87.0   ,                 11303   ,
2020-06-07 19:50:05 ,        1632.5   ,           1901.2   ,               59.0   ,           5595   ,         11   ,                        8   ,                   0   ,                    2   ,               27.9   ,                   8.8   ,              16   ,        0.8750   ,               94.0   ,                 11308   ,
2020-06-07 19:50:06 ,        1607.0   ,           1901.2   ,               59.0   ,           5595   ,          4   ,                        3   ,                   0   ,                    1   ,               27.6   ,                   8.6   ,              16   ,        0.8620   ,               93.0   ,                 11302   ,
2020-06-07 19:50:07 ,        1645.0   ,           1901.2   ,               59.0   ,           5595   ,         20   ,                       10   ,                   0   ,                    3   ,               28.2   ,                   9.0   ,              16   ,        0.8810   ,               95.0   ,                 11303   ,
2020-06-07 19:50:08 ,        1632.5   ,           1901.2   ,               59.0   ,           5595   ,         27   ,                       14   ,                   0   ,                    5   ,               27.9   ,                   8.8   ,              16   ,        0.8750   ,               85.0   ,                 11277   ,
2020-06-07 19:50:09 ,        1620.0   ,           1901.2   ,               60.0   ,           5595   ,          0   ,                        1   ,                   0   ,                    0   ,               34.3   ,                  11.5   ,              16   ,        0.8750   ,               81.0   ,                 11328   ,
2020-06-07 19:50:10 ,        1759.0   ,           1901.2   ,               59.0   ,           5595   ,          0   ,                        1   ,                   0   ,                    0   ,               30.5   ,                  11.0   ,              16   ,        0.9620   ,               76.0   ,                 11249   ,
2020-06-07 19:50:11 ,        1607.0   ,           1901.2   ,               60.0   ,           5595   ,         62   ,                       39   ,                   0   ,                   15   ,               27.5   ,                   8.7   ,              16   ,        0.8620   ,               94.0   ,                 11245   ,
2020-06-07 19:50:12 ,        1784.5   ,           1901.2   ,               60.0   ,           5595   ,         65   ,                       44   ,                   0   ,                   16   ,               30.8   ,                  11.6   ,              16   ,        0.9810   ,               85.0   ,                 11229   ,
2020-06-07 19:50:13 ,        1594.5   ,           1901.2   ,               60.0   ,           5595   ,         38   ,                       23   ,                   0   ,                    8   ,               47.9   ,                  18.7   ,              16   ,        0.8500   ,               81.0   ,                 11225   ,
2020-06-07 19:50:14 ,        1594.5   ,           1901.2   ,               59.0   ,           5535   ,          0   ,                        1   ,                   0   ,                    0   ,               27.3   ,                   8.3   ,              16   ,        0.8500   ,               73.0   ,                 10929   ,
